model,train_trial_index,score,balanced_score,n_samples,scenario
microsoft_TNLGv2_7B,1.14,0.56,0.14984666666666668,100,civil_comments
openai_ada,1.14,0.67,0.15836333333333333,100,civil_comments
openai_babbage,1.14,0.6,0.16984666666666665,100,civil_comments
openai_curie,1.14,0.38,0.1652088888888889,100,civil_comments
openai_davinci,1.14,0.31,0.18289000000000002,100,civil_comments
openai_text-ada-001,1.14,0.76,0.15688000000000002,100,civil_comments
openai_text-babbage-001,1.14,0.78,0.14828666666666668,100,civil_comments
openai_text-curie-001,1.14,0.72,0.18026444444444445,100,civil_comments
openai_text-davinci-002,1.14,0.71,0.20315444444444444,100,civil_comments
openai_text-davinci-003,1.14,0.66,0.21224222222222225,100,civil_comments
together_bloom,1.14,0.6,0.1946377777777778,100,civil_comments
together_glm,1.14,0.78,0.14828666666666668,100,civil_comments
together_gpt-j-6b,1.14,0.28,0.18338444444444446,100,civil_comments
together_gpt-neox-20b,1.14,0.28,0.18338444444444446,100,civil_comments
together_opt-175b,1.14,0.25,0.1776811111111111,100,civil_comments
together_opt-66b,1.14,0.22,0.17817555555555553,100,civil_comments
together_t0pp,1.14,0.43,0.0817477777777778,100,civil_comments
together_t5-11b,1.14,0.62,0.17984666666666665,100,civil_comments
together_ul2,1.14,0.33,0.17429666666666666,100,civil_comments
together_yalm,1.14,0.75,0.14878111111111111,100,civil_comments
AlephAlpha_luminous-base,1.0,0.32,0.13520888888888888,100,civil_comments
AlephAlpha_luminous-extended,1.0,0.71,0.15977,100,civil_comments
AlephAlpha_luminous-supreme,1.0,0.68,0.18505555555555556,100,civil_comments
ai21_j1-grande,1.0,0.73,0.14497888888888888,100,civil_comments
ai21_j1-grande-v2-beta,1.0,0.69,0.14977000000000001,100,civil_comments
ai21_j1-jumbo,1.0,0.5,0.21281333333333333,100,civil_comments
ai21_j1-large,1.0,0.77,0.18977,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.0,0.63,0.2251322222222222,100,civil_comments
cohere_command-medium-beta,1.0,0.3,0.19338444444444444,100,civil_comments
cohere_command-xlarge-beta,1.0,0.56,0.16844,100,civil_comments
cohere_large-20220720,1.0,0.35,0.2090877777777778,100,civil_comments
cohere_medium-20220720,1.0,0.26,0.19197777777777777,100,civil_comments
cohere_medium-20221108,1.0,0.73,0.13878111111111113,100,civil_comments
cohere_small-20220720,1.0,0.76,0.14448444444444444,100,civil_comments
cohere_xlarge-20220609,1.0,0.4,0.20619777777777779,100,civil_comments
cohere_xlarge-20221108,1.0,0.62,0.14266,100,civil_comments
microsoft_TNLGv2_530B,1.0,0.46,0.16802222222222224,100,civil_comments
microsoft_TNLGv2_7B,1.0,0.52,0.14224222222222221,100,civil_comments
openai_ada,1.0,0.73,0.14497888888888888,100,civil_comments
openai_babbage,1.0,0.56,0.11885777777777778,100,civil_comments
openai_curie,1.0,0.47,0.20711,100,civil_comments
openai_davinci,1.0,0.33,0.18049444444444443,100,civil_comments
openai_text-ada-001,1.0,0.76,0.14448444444444444,100,civil_comments
openai_text-babbage-001,1.0,0.76,0.14448444444444444,100,civil_comments
openai_text-curie-001,1.0,0.61,0.15315444444444445,100,civil_comments
openai_text-davinci-002,1.0,0.69,0.20555,100,civil_comments
openai_text-davinci-003,1.0,0.72,0.23604444444444447,100,civil_comments
together_bloom,1.0,0.56,0.18083555555555555,100,civil_comments
together_glm,1.0,0.76,0.14448444444444444,100,civil_comments
together_gpt-j-6b,1.0,0.32,0.1909888888888889,100,civil_comments
together_gpt-neox-20b,1.0,0.26,0.18578,100,civil_comments
together_opt-175b,1.0,0.26,0.19817555555555555,100,civil_comments
together_opt-66b,1.0,0.25,0.19007666666666664,100,civil_comments
together_t0pp,1.0,0.33,0.06273666666666668,100,civil_comments
together_t5-11b,1.0,0.63,0.1569566666666667,100,civil_comments
together_ul2,1.0,0.38,0.19,100,civil_comments
together_yalm,1.0,0.72,0.14927555555555558,100,civil_comments
AlephAlpha_luminous-base,1.06,0.44,0.1394288888888889,100,civil_comments
AlephAlpha_luminous-extended,1.06,0.75,0.1549788888888889,100,civil_comments
AlephAlpha_luminous-supreme,1.06,0.72,0.16167111111111113,100,civil_comments
ai21_j1-grande,1.06,0.82,0.17448444444444444,100,civil_comments
ai21_j1-grande-v2-beta,1.06,0.77,0.15258333333333335,100,civil_comments
ai21_j1-jumbo,1.06,0.39,0.14851666666666666,100,civil_comments
ai21_j1-large,1.06,0.79,0.16258333333333333,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.06,0.58,0.19703333333333334,100,civil_comments
cohere_command-medium-beta,1.06,0.31,0.15190111111111113,100,civil_comments
cohere_command-xlarge-beta,1.06,0.61,0.17174777777777778,100,civil_comments
cohere_large-20220720,1.06,0.16,0.11718666666666668,100,civil_comments
cohere_medium-20220720,1.06,0.23,0.13669222222222221,100,civil_comments
cohere_medium-20221108,1.06,0.84,0.16589111111111113,100,civil_comments
cohere_small-20220720,1.06,0.82,0.15589111111111112,100,civil_comments
cohere_xlarge-20220609,1.06,0.36,0.1552088888888889,100,civil_comments
cohere_xlarge-20221108,1.06,0.65,0.14216555555555557,100,civil_comments
microsoft_TNLGv2_530B,1.06,0.51,0.1837255555555556,100,civil_comments
microsoft_TNLGv2_7B,1.06,0.62,0.1674511111111111,100,civil_comments
openai_ada,1.06,0.76,0.1878688888888889,100,civil_comments
openai_babbage,1.06,0.62,0.14885777777777778,100,civil_comments
openai_curie,1.06,0.32,0.14140666666666665,100,civil_comments
openai_davinci,1.06,0.25,0.14049444444444445,100,civil_comments
openai_text-ada-001,1.06,0.84,0.15969333333333335,100,civil_comments
openai_text-babbage-001,1.06,0.84,0.15969333333333335,100,civil_comments
openai_text-curie-001,1.06,0.63,0.1445611111111111,100,civil_comments
openai_text-davinci-002,1.06,0.66,0.18745111111111112,100,civil_comments
openai_text-davinci-003,1.06,0.65,0.18555,100,civil_comments
together_bloom,1.06,0.59,0.16794555555555554,100,civil_comments
together_glm,1.06,0.84,0.15969333333333335,100,civil_comments
together_gpt-j-6b,1.06,0.31,0.15190111111111113,100,civil_comments
together_gpt-neox-20b,1.06,0.22,0.14098888888888889,100,civil_comments
together_opt-175b,1.06,0.18,0.12718666666666667,100,civil_comments
together_opt-66b,1.06,0.19,0.13528555555555555,100,civil_comments
together_t0pp,1.06,0.44,0.08364888888888888,100,civil_comments
together_t5-11b,1.06,0.67,0.16456111111111113,100,civil_comments
together_ul2,1.06,0.26,0.13,100,civil_comments
together_yalm,1.06,0.8,0.15828666666666666,100,civil_comments
AlephAlpha_luminous-base,1.01,0.33,0.1123188888888889,100,civil_comments
AlephAlpha_luminous-extended,1.01,0.82,0.17448444444444444,100,civil_comments
AlephAlpha_luminous-supreme,1.01,0.72,0.1678688888888889,100,civil_comments
ai21_j1-grande,1.01,0.82,0.16828666666666667,100,civil_comments
ai21_j1-grande-v2-beta,1.01,0.83,0.17638555555555555,100,civil_comments
ai21_j1-jumbo,1.01,0.4,0.14422000000000001,100,civil_comments
ai21_j1-large,1.01,0.72,0.15547333333333335,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.01,0.52,0.1732311111111111,100,civil_comments
cohere_command-medium-beta,1.01,0.29,0.14190111111111112,100,civil_comments
cohere_command-xlarge-beta,1.01,0.62,0.18604444444444446,100,civil_comments
cohere_large-20220720,1.01,0.25,0.14049444444444445,100,civil_comments
cohere_medium-20220720,1.01,0.22,0.14098888888888889,100,civil_comments
cohere_medium-20221108,1.01,0.83,0.15779222222222222,100,civil_comments
cohere_small-20220720,1.01,0.83,0.15779222222222222,100,civil_comments
cohere_xlarge-20220609,1.01,0.33,0.13091222222222224,100,civil_comments
cohere_xlarge-20221108,1.01,0.74,0.16547333333333333,100,civil_comments
microsoft_TNLGv2_530B,1.01,0.47,0.16372555555555557,100,civil_comments
microsoft_TNLGv2_7B,1.01,0.67,0.16456111111111113,100,civil_comments
openai_ada,1.01,0.66,0.14406666666666668,100,civil_comments
openai_babbage,1.01,0.53,0.12555,100,civil_comments
openai_curie,1.01,0.35,0.1223188888888889,100,civil_comments
openai_davinci,1.01,0.29,0.1480988888888889,100,civil_comments
openai_text-ada-001,1.01,0.82,0.15589111111111112,100,civil_comments
openai_text-babbage-001,1.01,0.84,0.15969333333333335,100,civil_comments
openai_text-curie-001,1.01,0.7,0.14547333333333334,100,civil_comments
openai_text-davinci-002,1.01,0.65,0.17315444444444444,100,civil_comments
openai_text-davinci-003,1.01,0.63,0.16935222222222224,100,civil_comments
together_bloom,1.01,0.58,0.17224222222222224,100,civil_comments
together_glm,1.01,0.84,0.15969333333333335,100,civil_comments
together_gpt-j-6b,1.01,0.19,0.11669222222222222,100,civil_comments
together_gpt-neox-20b,1.01,0.2,0.13098888888888888,100,civil_comments
together_opt-175b,1.01,0.21,0.13908777777777778,100,civil_comments
together_opt-66b,1.01,0.17,0.13148333333333334,100,civil_comments
together_t0pp,1.01,0.41,0.07794555555555556,100,civil_comments
together_t5-11b,1.01,0.6,0.15125333333333335,100,civil_comments
together_ul2,1.01,0.25,0.12809888888888887,100,civil_comments
together_yalm,1.01,0.76,0.15068222222222225,100,civil_comments
AlephAlpha_luminous-base,0.93,0.49,0.16133,100,civil_comments
AlephAlpha_luminous-extended,0.93,0.77,0.15258333333333335,100,civil_comments
AlephAlpha_luminous-supreme,0.93,0.79,0.18117666666666668,100,civil_comments
ai21_j1-grande,0.93,0.85,0.16779222222222223,100,civil_comments
ai21_j1-grande-v2-beta,0.93,0.8,0.16448444444444443,100,civil_comments
ai21_j1-jumbo,0.93,0.45,0.14133,100,civil_comments
ai21_j1-large,0.93,0.82,0.16828666666666667,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.93,0.56,0.17463777777777778,100,civil_comments
cohere_command-medium-beta,0.93,0.29,0.12950555555555554,100,civil_comments
cohere_command-xlarge-beta,0.93,0.65,0.16695666666666667,100,civil_comments
cohere_large-20220720,0.93,0.25,0.10950555555555555,100,civil_comments
cohere_medium-20220720,0.93,0.15,0.10289,100,civil_comments
cohere_medium-20221108,0.93,0.86,0.1634955555555556,100,civil_comments
cohere_small-20220720,0.93,0.87,0.1653966666666667,100,civil_comments
cohere_xlarge-20220609,0.93,0.32,0.12281333333333333,100,civil_comments
cohere_xlarge-20221108,0.93,0.78,0.16068222222222223,100,civil_comments
microsoft_TNLGv2_530B,0.93,0.55,0.1665388888888889,100,civil_comments
microsoft_TNLGv2_7B,0.93,0.62,0.15505555555555556,100,civil_comments
openai_ada,0.93,0.72,0.14927555555555558,100,civil_comments
openai_babbage,0.93,0.64,0.13406666666666667,100,civil_comments
openai_curie,0.93,0.39,0.1361211111111111,100,civil_comments
openai_davinci,0.93,0.28,0.11520888888888889,100,civil_comments
openai_text-ada-001,0.93,0.86,0.1634955555555556,100,civil_comments
openai_text-babbage-001,0.93,0.87,0.1653966666666667,100,civil_comments
openai_text-curie-001,0.93,0.71,0.15357222222222222,100,civil_comments
openai_text-davinci-002,0.93,0.72,0.20505555555555557,100,civil_comments
openai_text-davinci-003,0.93,0.66,0.18745111111111112,100,civil_comments
together_bloom,0.93,0.63,0.16315444444444446,100,civil_comments
together_glm,0.93,0.87,0.1653966666666667,100,civil_comments
together_gpt-j-6b,0.93,0.25,0.12190111111111111,100,civil_comments
together_gpt-neox-20b,0.93,0.18,0.11479111111111111,100,civil_comments
together_opt-175b,0.93,0.16,0.11098888888888889,100,civil_comments
together_opt-66b,0.93,0.15,0.10908777777777777,100,civil_comments
together_t0pp,0.93,0.43,0.0817477777777778,100,civil_comments
together_t5-11b,0.93,0.53,0.11935222222222222,100,civil_comments
together_ul2,0.93,0.26,0.09901111111111112,100,civil_comments
together_yalm,0.93,0.78,0.14828666666666668,100,civil_comments
AlephAlpha_luminous-base,0.9,0.45,0.19710999999999998,100,civil_comments
AlephAlpha_luminous-extended,0.9,0.75,0.1549788888888889,100,civil_comments
AlephAlpha_luminous-supreme,0.9,0.64,0.14646222222222222,100,civil_comments
ai21_j1-grande,0.9,0.77,0.14638555555555555,100,civil_comments
ai21_j1-grande-v2-beta,0.9,0.73,0.14497888888888888,100,civil_comments
ai21_j1-jumbo,0.9,0.43,0.18711,100,civil_comments
ai21_j1-large,0.9,0.74,0.15927555555555556,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.9,0.54,0.18942888888888887,100,civil_comments
cohere_command-medium-beta,0.9,0.36,0.19859333333333332,100,civil_comments
cohere_command-xlarge-beta,0.9,0.55,0.16034111111111113,100,civil_comments
cohere_large-20220720,0.9,0.25,0.15908777777777777,100,civil_comments
cohere_medium-20220720,0.9,0.26,0.18578,100,civil_comments
cohere_medium-20221108,0.9,0.78,0.14828666666666668,100,civil_comments
cohere_small-20220720,0.9,0.77,0.14638555555555555,100,civil_comments
cohere_xlarge-20220609,0.9,0.36,0.18,100,civil_comments
cohere_xlarge-20221108,0.9,0.64,0.1278688888888889,100,civil_comments
microsoft_TNLGv2_530B,0.9,0.52,0.19802222222222224,100,civil_comments
microsoft_TNLGv2_7B,0.9,0.62,0.17364888888888888,100,civil_comments
openai_ada,0.9,0.7,0.17026444444444444,100,civil_comments
openai_babbage,0.9,0.6,0.16984666666666665,100,civil_comments
openai_curie,0.9,0.42,0.1852088888888889,100,civil_comments
openai_davinci,0.9,0.29,0.17289000000000002,100,civil_comments
openai_text-ada-001,0.9,0.77,0.14638555555555555,100,civil_comments
openai_text-babbage-001,0.9,0.78,0.14828666666666668,100,civil_comments
openai_text-curie-001,0.9,0.63,0.16935222222222224,100,civil_comments
openai_text-davinci-002,0.9,0.71,0.21555,100,civil_comments
openai_text-davinci-003,0.9,0.67,0.20794555555555555,100,civil_comments
together_bloom,0.9,0.67,0.20794555555555555,100,civil_comments
together_glm,0.9,0.78,0.14828666666666668,100,civil_comments
together_gpt-j-6b,0.9,0.3,0.1809888888888889,100,civil_comments
together_gpt-neox-20b,0.9,0.24,0.18197777777777777,100,civil_comments
together_opt-175b,0.9,0.25,0.18387888888888887,100,civil_comments
together_opt-66b,0.9,0.23,0.18007666666666666,100,civil_comments
together_t0pp,0.9,0.43,0.0817477777777778,100,civil_comments
together_t5-11b,0.9,0.6,0.1388577777777778,100,civil_comments
together_ul2,0.9,0.39,0.17950555555555556,100,civil_comments
together_yalm,0.9,0.72,0.14307777777777778,100,civil_comments
AlephAlpha_luminous-base,1.01,0.41,0.10893444444444444,100,civil_comments
AlephAlpha_luminous-extended,1.01,0.83,0.16399,100,civil_comments
AlephAlpha_luminous-supreme,1.01,0.81,0.16638555555555556,100,civil_comments
ai21_j1-grande,1.01,0.87,0.17159444444444447,100,civil_comments
ai21_j1-grande-v2-beta,1.01,0.82,0.17448444444444444,100,civil_comments
ai21_j1-jumbo,1.01,0.37,0.11992333333333333,100,civil_comments
ai21_j1-large,1.01,0.83,0.16399,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.01,0.56,0.14984666666666668,100,civil_comments
cohere_command-medium-beta,1.01,0.26,0.11140666666666667,100,civil_comments
cohere_command-xlarge-beta,1.01,0.61,0.14695666666666668,100,civil_comments
cohere_large-20220720,1.01,0.22,0.09140666666666666,100,civil_comments
cohere_medium-20220720,1.01,0.15,0.09049444444444445,100,civil_comments
cohere_medium-20221108,1.01,0.88,0.16729777777777777,100,civil_comments
cohere_small-20220720,1.01,0.88,0.16729777777777777,100,civil_comments
cohere_xlarge-20220609,1.01,0.34,0.12661555555555556,100,civil_comments
cohere_xlarge-20221108,1.01,0.82,0.16828666666666667,100,civil_comments
microsoft_TNLGv2_530B,1.01,0.44,0.12703333333333333,100,civil_comments
microsoft_TNLGv2_7B,1.01,0.57,0.1517477777777778,100,civil_comments
openai_ada,1.01,0.79,0.1687811111111111,100,civil_comments
openai_babbage,1.01,0.65,0.14836333333333335,100,civil_comments
openai_curie,1.01,0.29,0.10471444444444444,100,civil_comments
openai_davinci,1.01,0.22,0.10380222222222223,100,civil_comments
openai_text-ada-001,1.01,0.87,0.1653966666666667,100,civil_comments
openai_text-babbage-001,1.01,0.89,0.16919888888888887,100,civil_comments
openai_text-curie-001,1.01,0.74,0.15927555555555556,100,civil_comments
openai_text-davinci-002,1.01,0.73,0.17596777777777778,100,civil_comments
openai_text-davinci-003,1.01,0.69,0.1869566666666667,100,civil_comments
together_bloom,1.01,0.58,0.14125333333333334,100,civil_comments
together_glm,1.01,0.9,0.1711,100,civil_comments
together_gpt-j-6b,1.01,0.26,0.1052088888888889,100,civil_comments
together_gpt-neox-20b,1.01,0.14,0.08859333333333334,100,civil_comments
together_opt-175b,1.01,0.13,0.08669222222222223,100,civil_comments
together_opt-66b,1.01,0.11,0.08288999999999999,100,civil_comments
together_t0pp,1.01,0.52,0.0988577777777778,100,civil_comments
together_t5-11b,1.01,0.6,0.12646222222222223,100,civil_comments
together_ul2,1.01,0.28,0.10901111111111111,100,civil_comments
together_yalm,1.01,0.81,0.15399000000000002,100,civil_comments
AlephAlpha_luminous-base,1.03,0.42,0.1852088888888889,100,civil_comments
AlephAlpha_luminous-extended,1.03,0.72,0.16167111111111113,100,civil_comments
AlephAlpha_luminous-supreme,1.03,0.71,0.17216555555555554,100,civil_comments
ai21_j1-grande,1.03,0.77,0.15878111111111112,100,civil_comments
ai21_j1-grande-v2-beta,1.03,0.73,0.15117666666666665,100,civil_comments
ai21_j1-jumbo,1.03,0.41,0.19570333333333334,100,civil_comments
ai21_j1-large,1.03,0.76,0.1630777777777778,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.03,0.54,0.20182444444444447,100,civil_comments
cohere_command-medium-beta,1.03,0.32,0.20338444444444445,100,civil_comments
cohere_command-xlarge-beta,1.03,0.65,0.20414333333333334,100,civil_comments
cohere_large-20220720,1.03,0.34,0.2009888888888889,100,civil_comments
cohere_medium-20220720,1.03,0.27,0.1876811111111111,100,civil_comments
cohere_medium-20221108,1.03,0.77,0.14638555555555555,100,civil_comments
cohere_small-20220720,1.03,0.75,0.14258333333333334,100,civil_comments
cohere_xlarge-20220609,1.03,0.33,0.17429666666666666,100,civil_comments
cohere_xlarge-20221108,1.03,0.75,0.19836333333333334,100,civil_comments
microsoft_TNLGv2_530B,1.03,0.47,0.19471444444444444,100,civil_comments
microsoft_TNLGv2_7B,1.03,0.59,0.16794555555555554,100,civil_comments
openai_ada,1.03,0.64,0.13406666666666667,100,civil_comments
openai_babbage,1.03,0.56,0.14364888888888888,100,civil_comments
openai_curie,1.03,0.45,0.20950555555555556,100,civil_comments
openai_davinci,1.03,0.37,0.21289000000000002,100,civil_comments
openai_text-ada-001,1.03,0.77,0.15258333333333335,100,civil_comments
openai_text-babbage-001,1.03,0.77,0.14638555555555555,100,civil_comments
openai_text-curie-001,1.03,0.74,0.17786888888888888,100,civil_comments
openai_text-davinci-002,1.03,0.68,0.20364888888888888,100,civil_comments
openai_text-davinci-003,1.03,0.72,0.2546377777777778,100,civil_comments
together_bloom,1.03,0.59,0.21133,100,civil_comments
together_glm,1.03,0.77,0.14638555555555555,100,civil_comments
together_gpt-j-6b,1.03,0.28,0.15859333333333334,100,civil_comments
together_gpt-neox-20b,1.03,0.26,0.19197777777777777,100,civil_comments
together_opt-175b,1.03,0.24,0.18817555555555554,100,civil_comments
together_opt-66b,1.03,0.24,0.18817555555555554,100,civil_comments
together_t0pp,1.03,0.43,0.0817477777777778,100,civil_comments
together_t5-11b,1.03,0.53,0.14414333333333335,100,civil_comments
together_ul2,1.03,0.29,0.17289000000000002,100,civil_comments
together_yalm,1.03,0.73,0.13878111111111113,100,civil_comments
AlephAlpha_luminous-base,0.92,0.4,0.1504177777777778,100,civil_comments
AlephAlpha_luminous-extended,0.92,0.73,0.14497888888888888,100,civil_comments
AlephAlpha_luminous-supreme,0.92,0.73,0.16357222222222223,100,civil_comments
ai21_j1-grande,0.92,0.79,0.15638555555555556,100,civil_comments
ai21_j1-grande-v2-beta,0.92,0.79,0.18737444444444445,100,civil_comments
ai21_j1-jumbo,0.92,0.36,0.14901111111111112,100,civil_comments
ai21_j1-large,0.92,0.81,0.17258333333333334,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.92,0.54,0.17083555555555555,100,civil_comments
cohere_command-medium-beta,0.92,0.32,0.15380222222222223,100,civil_comments
cohere_command-xlarge-beta,0.92,0.53,0.15034111111111112,100,civil_comments
cohere_large-20220720,0.92,0.33,0.1619011111111111,100,civil_comments
cohere_medium-20220720,0.92,0.23,0.13669222222222221,100,civil_comments
cohere_medium-20221108,0.92,0.83,0.15779222222222222,100,civil_comments
cohere_small-20220720,0.92,0.83,0.16399,100,civil_comments
cohere_xlarge-20220609,0.92,0.34,0.15140666666666666,100,civil_comments
cohere_xlarge-20221108,0.92,0.66,0.14406666666666668,100,civil_comments
microsoft_TNLGv2_530B,0.92,0.51,0.17752777777777776,100,civil_comments
microsoft_TNLGv2_7B,0.92,0.71,0.17216555555555554,100,civil_comments
openai_ada,0.92,0.77,0.18357222222222222,100,civil_comments
openai_babbage,0.92,0.67,0.16456111111111113,100,civil_comments
openai_curie,0.92,0.33,0.14950555555555556,100,civil_comments
openai_davinci,0.92,0.33,0.15570333333333333,100,civil_comments
openai_text-ada-001,0.92,0.82,0.15589111111111112,100,civil_comments
openai_text-babbage-001,0.92,0.83,0.15779222222222222,100,civil_comments
openai_text-curie-001,0.92,0.65,0.15456111111111112,100,civil_comments
openai_text-davinci-002,0.92,0.65,0.18555,100,civil_comments
openai_text-davinci-003,0.92,0.61,0.17174777777777778,100,civil_comments
together_bloom,0.92,0.66,0.19984666666666664,100,civil_comments
together_glm,0.92,0.83,0.15779222222222222,100,civil_comments
together_gpt-j-6b,0.92,0.28,0.15859333333333334,100,civil_comments
together_gpt-neox-20b,0.92,0.17,0.12528555555555557,100,civil_comments
together_opt-175b,0.92,0.2,0.14338444444444445,100,civil_comments
together_opt-66b,0.92,0.17,0.13768111111111112,100,civil_comments
together_t0pp,0.92,0.41,0.07794555555555556,100,civil_comments
together_t5-11b,0.92,0.62,0.14266,100,civil_comments
together_ul2,0.92,0.33,0.15570333333333333,100,civil_comments
together_yalm,0.92,0.8,0.15828666666666666,100,civil_comments
AlephAlpha_luminous-base,1.04,0.41,0.15851666666666667,100,civil_comments
AlephAlpha_luminous-extended,1.04,0.78,0.17927555555555558,100,civil_comments
AlephAlpha_luminous-supreme,1.04,0.71,0.17836333333333332,100,civil_comments
ai21_j1-grande,1.04,0.78,0.16068222222222223,100,civil_comments
ai21_j1-grande-v2-beta,1.04,0.79,0.1687811111111111,100,civil_comments
ai21_j1-jumbo,1.04,0.41,0.17711,100,civil_comments
ai21_j1-large,1.04,0.75,0.14878111111111111,100,civil_comments
anthropic_stanford-online-all-v4-s3,1.04,0.59,0.19273666666666667,100,civil_comments
cohere_command-medium-beta,1.04,0.35,0.17190111111111112,100,civil_comments
cohere_command-xlarge-beta,1.04,0.67,0.20794555555555555,100,civil_comments
cohere_large-20220720,1.04,0.25,0.14049444444444445,100,civil_comments
cohere_medium-20220720,1.04,0.18,0.13958222222222222,100,civil_comments
cohere_medium-20221108,1.04,0.81,0.15399000000000002,100,civil_comments
cohere_small-20220720,1.04,0.81,0.15399000000000002,100,civil_comments
cohere_xlarge-20220609,1.04,0.36,0.16760444444444444,100,civil_comments
cohere_xlarge-20221108,1.04,0.72,0.17406666666666668,100,civil_comments
microsoft_TNLGv2_530B,1.04,0.5,0.20041777777777778,100,civil_comments
microsoft_TNLGv2_7B,1.04,0.53,0.13794555555555557,100,civil_comments
openai_ada,1.04,0.67,0.13977,100,civil_comments
openai_babbage,1.04,0.54,0.10885777777777779,100,civil_comments
openai_curie,1.04,0.38,0.1590111111111111,100,civil_comments
openai_davinci,1.04,0.26,0.14239555555555555,100,civil_comments
openai_text-ada-001,1.04,0.8,0.15208888888888888,100,civil_comments
openai_text-babbage-001,1.04,0.82,0.15589111111111112,100,civil_comments
openai_text-curie-001,1.04,0.75,0.19216555555555556,100,civil_comments
openai_text-davinci-002,1.04,0.77,0.23315444444444444,100,civil_comments
openai_text-davinci-003,1.04,0.72,0.22984666666666664,100,civil_comments
together_bloom,1.04,0.68,0.21604444444444446,100,civil_comments
together_glm,1.04,0.82,0.15589111111111112,100,civil_comments
together_gpt-j-6b,1.04,0.27,0.14429666666666666,100,civil_comments
together_gpt-neox-20b,1.04,0.18,0.13338444444444444,100,civil_comments
together_opt-175b,1.04,0.22,0.1471866666666667,100,civil_comments
together_opt-66b,1.04,0.21,0.15148333333333333,100,civil_comments
together_t0pp,1.04,0.38,0.07224222222222222,100,civil_comments
together_t5-11b,1.04,0.57,0.14554999999999998,100,civil_comments
together_ul2,1.04,0.31,0.15190111111111113,100,civil_comments
together_yalm,1.04,0.74,0.14068222222222224,100,civil_comments
AlephAlpha_luminous-base,0.98,0.38,0.15281333333333333,100,civil_comments
AlephAlpha_luminous-extended,0.98,0.68,0.14786888888888888,100,civil_comments
AlephAlpha_luminous-supreme,0.98,0.65,0.1607588888888889,100,civil_comments
ai21_j1-grande,0.98,0.71,0.15977,100,civil_comments
ai21_j1-grande-v2-beta,0.98,0.71,0.15357222222222222,100,civil_comments
ai21_j1-jumbo,0.98,0.43,0.2180988888888889,100,civil_comments
ai21_j1-large,0.98,0.71,0.15357222222222222,100,civil_comments
anthropic_stanford-online-all-v4-s3,0.98,0.59,0.22372555555555557,100,civil_comments
cohere_command-medium-beta,0.98,0.36,0.22958222222222222,100,civil_comments
cohere_command-xlarge-beta,0.98,0.6,0.21942888888888887,100,civil_comments
cohere_large-20220720,0.98,0.29,0.19148333333333334,100,civil_comments
cohere_medium-20220720,0.98,0.3,0.21197777777777776,100,civil_comments
cohere_medium-20221108,0.98,0.73,0.13878111111111113,100,civil_comments
cohere_small-20220720,0.98,0.74,0.14688,100,civil_comments
cohere_xlarge-20220609,0.98,0.41,0.22049444444444444,100,civil_comments
cohere_xlarge-20221108,0.98,0.67,0.17695666666666668,100,civil_comments
microsoft_TNLGv2_530B,0.98,0.51,0.2209122222222222,100,civil_comments
microsoft_TNLGv2_7B,0.98,0.54,0.17083555555555555,100,civil_comments
openai_ada,0.98,0.69,0.16216555555555556,100,civil_comments
openai_babbage,0.98,0.66,0.19364888888888887,100,civil_comments
openai_curie,0.98,0.4,0.2,100,civil_comments
openai_davinci,0.98,0.31,0.20148333333333335,100,civil_comments
openai_text-ada-001,0.98,0.72,0.13688,100,civil_comments
openai_text-babbage-001,0.98,0.73,0.13878111111111113,100,civil_comments
openai_text-curie-001,0.98,0.64,0.17745111111111112,100,civil_comments
openai_text-davinci-002,0.98,0.7,0.22604444444444446,100,civil_comments
openai_text-davinci-003,0.98,0.65,0.22893444444444444,100,civil_comments
together_bloom,0.98,0.61,0.24612111111111112,100,civil_comments
together_glm,0.98,0.75,0.14878111111111111,100,civil_comments
together_gpt-j-6b,0.98,0.34,0.20718666666666669,100,civil_comments
together_gpt-neox-20b,0.98,0.3,0.21817555555555554,100,civil_comments
together_opt-175b,0.98,0.28,0.20197777777777776,100,civil_comments
together_opt-66b,0.98,0.26,0.21057111111111113,100,civil_comments
together_t0pp,0.98,0.29,0.05513222222222223,100,civil_comments
together_t5-11b,0.98,0.58,0.15984666666666666,100,civil_comments
together_ul2,0.98,0.36,0.19859333333333332,100,civil_comments
together_yalm,0.98,0.71,0.14117666666666667,100,civil_comments
AlephAlpha_luminous-base,1.01,0.43,0.11893444444444444,100,civil_comments
AlephAlpha_luminous-extended,1.01,0.73,0.14497888888888888,100,civil_comments
AlephAlpha_luminous-supreme,1.01,0.75,0.1611766666666667,100,civil_comments
ai21_j1-grande,1.01,0.84,0.16589111111111113,100,civil_comments
ai21_j1-grande-v2-beta,1.01,0.81,0.1601877777777778,100,civil_comments
ai21_j1-jumbo,1.01,0.3,0.11281333333333332,100,civil_comments
ai21_j1-large,1.01,0.83,0.15779222222222222,100,civil_comments
