model,train_trial_index,score,balanced_score,n_samples,scenario
microsoft_TNLGv2_7B,0.94,0.62,0.14266,50,civil_comments
openai_ada,0.94,0.78,0.1730777777777778,50,civil_comments
openai_babbage,0.94,0.62,0.14266,50,civil_comments
openai_curie,0.94,0.4,0.1504177777777778,50,civil_comments
openai_davinci,0.94,0.26,0.12380222222222223,50,civil_comments
openai_text-ada-001,0.94,0.84,0.15969333333333335,50,civil_comments
openai_text-babbage-001,0.94,0.88,0.16729777777777777,50,civil_comments
openai_text-curie-001,0.94,0.7,0.13307777777777777,50,civil_comments
openai_text-davinci-002,0.94,0.66,0.17505555555555558,50,civil_comments
openai_text-davinci-003,0.94,0.56,0.16844,50,civil_comments
together_bloom,0.94,0.52,0.14844000000000002,50,civil_comments
together_glm,0.94,0.88,0.16729777777777777,50,civil_comments
together_gpt-j-6b,0.94,0.2,0.1,50,civil_comments
together_gpt-neox-20b,0.94,0.16,0.10479111111111111,50,civil_comments
together_opt-175b,0.94,0.2,0.11239555555555554,50,civil_comments
together_opt-66b,0.94,0.14,0.10098888888888888,50,civil_comments
together_t0pp,0.94,0.34,0.06463777777777778,50,civil_comments
together_t5-11b,0.94,0.54,0.11505555555555556,50,civil_comments
together_ul2,0.94,0.28,0.11520888888888889,50,civil_comments
together_yalm,0.94,0.8,0.15208888888888888,50,civil_comments
AlephAlpha_luminous-base,1.18,0.3,0.10661555555555555,50,civil_comments
AlephAlpha_luminous-extended,1.18,0.76,0.14448444444444444,50,civil_comments
AlephAlpha_luminous-supreme,1.18,0.72,0.16167111111111113,50,civil_comments
ai21_j1-grande,1.18,0.8,0.15208888888888888,50,civil_comments
ai21_j1-grande-v2-beta,1.18,0.86,0.18828666666666666,50,civil_comments
ai21_j1-jumbo,1.18,0.34,0.1390111111111111,50,civil_comments
ai21_j1-large,1.18,0.82,0.15589111111111112,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.18,0.66,0.18745111111111112,50,civil_comments
cohere_command-medium-beta,1.18,0.3,0.14380222222222222,50,civil_comments
cohere_command-xlarge-beta,1.18,0.7,0.19505555555555557,50,civil_comments
cohere_large-20220720,1.18,0.22,0.12859333333333334,50,civil_comments
cohere_medium-20220720,1.18,0.16,0.10479111111111111,50,civil_comments
cohere_medium-20221108,1.18,0.86,0.1634955555555556,50,civil_comments
cohere_small-20220720,1.18,0.86,0.1758911111111111,50,civil_comments
cohere_xlarge-20220609,1.18,0.3,0.13140666666666667,50,civil_comments
cohere_xlarge-20221108,1.18,0.72,0.14927555555555558,50,civil_comments
microsoft_TNLGv2_530B,1.18,0.52,0.1732311111111111,50,civil_comments
microsoft_TNLGv2_7B,1.18,0.52,0.1732311111111111,50,civil_comments
openai_ada,1.18,0.72,0.14927555555555558,50,civil_comments
openai_babbage,1.18,0.6,0.1388577777777778,50,civil_comments
openai_curie,1.18,0.36,0.13041777777777777,50,civil_comments
openai_davinci,1.18,0.24,0.12,50,civil_comments
openai_text-ada-001,1.18,0.86,0.1634955555555556,50,civil_comments
openai_text-babbage-001,1.18,0.86,0.1634955555555556,50,civil_comments
openai_text-curie-001,1.18,0.76,0.14448444444444444,50,civil_comments
openai_text-davinci-002,1.18,0.74,0.17786888888888888,50,civil_comments
openai_text-davinci-003,1.18,0.8,0.21406666666666666,50,civil_comments
together_bloom,1.18,0.7,0.19505555555555557,50,civil_comments
together_glm,1.18,0.86,0.1634955555555556,50,civil_comments
together_gpt-j-6b,1.18,0.24,0.13239555555555554,50,civil_comments
together_gpt-neox-20b,1.18,0.16,0.10479111111111111,50,civil_comments
together_opt-175b,1.18,0.14,0.11338444444444445,50,civil_comments
together_opt-66b,1.18,0.14,0.11338444444444445,50,civil_comments
together_t0pp,1.18,0.36,0.06844,50,civil_comments
together_t5-11b,1.18,0.56,0.14364888888888888,50,civil_comments
together_ul2,1.18,0.22,0.11619777777777777,50,civil_comments
together_yalm,1.18,0.78,0.14828666666666668,50,civil_comments
AlephAlpha_luminous-base,0.96,0.28,0.10281333333333333,50,civil_comments
AlephAlpha_luminous-extended,0.96,0.8,0.18927555555555556,50,civil_comments
AlephAlpha_luminous-supreme,0.96,0.68,0.15406666666666666,50,civil_comments
ai21_j1-grande,0.96,0.82,0.16828666666666667,50,civil_comments
ai21_j1-grande-v2-beta,0.96,0.74,0.14068222222222224,50,civil_comments
ai21_j1-jumbo,0.96,0.48,0.17802222222222222,50,civil_comments
ai21_j1-large,0.96,0.78,0.16068222222222223,50,civil_comments
anthropic_stanford-online-all-v4-s3,0.96,0.38,0.12182444444444444,50,civil_comments
cohere_command-medium-beta,0.96,0.36,0.1552088888888889,50,civil_comments
cohere_command-xlarge-beta,0.96,0.58,0.15984666666666666,50,civil_comments
cohere_large-20220720,0.96,0.22,0.12859333333333334,50,civil_comments
cohere_medium-20220720,0.96,0.2,0.13718666666666668,50,civil_comments
cohere_medium-20221108,0.96,0.84,0.15969333333333335,50,civil_comments
cohere_small-20220720,0.96,0.84,0.15969333333333335,50,civil_comments
cohere_xlarge-20220609,0.96,0.4,0.17520888888888891,50,civil_comments
cohere_xlarge-20221108,0.96,0.78,0.21026444444444445,50,civil_comments
microsoft_TNLGv2_530B,0.96,0.38,0.13422,50,civil_comments
microsoft_TNLGv2_7B,0.96,0.56,0.13125333333333333,50,civil_comments
openai_ada,0.96,0.72,0.14927555555555558,50,civil_comments
openai_babbage,0.96,0.62,0.15505555555555556,50,civil_comments
openai_curie,0.96,0.26,0.11140666666666667,50,civil_comments
openai_davinci,0.96,0.28,0.14,50,civil_comments
openai_text-ada-001,0.96,0.84,0.15969333333333335,50,civil_comments
openai_text-babbage-001,0.96,0.84,0.15969333333333335,50,civil_comments
openai_text-curie-001,0.96,0.8,0.2016711111111111,50,civil_comments
openai_text-davinci-002,0.96,0.54,0.13984666666666667,50,civil_comments
openai_text-davinci-003,0.96,0.62,0.1674511111111111,50,civil_comments
together_bloom,0.96,0.64,0.1836488888888889,50,civil_comments
together_glm,0.96,0.84,0.15969333333333335,50,civil_comments
together_gpt-j-6b,0.96,0.18,0.09619777777777777,50,civil_comments
together_gpt-neox-20b,0.96,0.16,0.11718666666666668,50,civil_comments
together_opt-175b,0.96,0.18,0.13338444444444444,50,civil_comments
together_opt-66b,0.96,0.22,0.14098888888888889,50,civil_comments
together_t0pp,0.96,0.52,0.0988577777777778,50,civil_comments
together_t5-11b,0.96,0.48,0.11604444444444445,50,civil_comments
together_ul2,0.96,0.3,0.15619777777777777,50,civil_comments
together_yalm,0.96,0.76,0.14448444444444444,50,civil_comments
AlephAlpha_luminous-base,1.18,0.44,0.17041777777777778,50,civil_comments
AlephAlpha_luminous-extended,1.18,0.76,0.14448444444444444,50,civil_comments
AlephAlpha_luminous-supreme,1.18,0.86,0.22547333333333333,50,civil_comments
ai21_j1-grande,1.18,0.82,0.16828666666666667,50,civil_comments
ai21_j1-grande-v2-beta,1.18,0.84,0.1720888888888889,50,civil_comments
ai21_j1-jumbo,1.18,0.36,0.16760444444444444,50,civil_comments
ai21_j1-large,1.18,0.76,0.16927555555555557,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.18,0.7,0.20745111111111111,50,civil_comments
cohere_command-medium-beta,1.18,0.34,0.1761977777777778,50,civil_comments
cohere_command-xlarge-beta,1.18,0.78,0.23505555555555557,50,civil_comments
cohere_large-20220720,1.18,0.24,0.13239555555555554,50,civil_comments
cohere_medium-20220720,1.18,0.18,0.13338444444444444,50,civil_comments
cohere_medium-20221108,1.18,0.82,0.15589111111111112,50,civil_comments
cohere_small-20220720,1.18,0.8,0.15208888888888888,50,civil_comments
cohere_xlarge-20220609,1.18,0.32,0.17239555555555555,50,civil_comments
cohere_xlarge-20221108,1.18,0.64,0.14646222222222222,50,civil_comments
microsoft_TNLGv2_530B,1.18,0.56,0.21802222222222223,50,civil_comments
microsoft_TNLGv2_7B,1.18,0.44,0.12083555555555556,50,civil_comments
openai_ada,1.18,0.8,0.17688000000000004,50,civil_comments
openai_babbage,1.18,0.54,0.11505555555555556,50,civil_comments
openai_curie,1.18,0.48,0.19041777777777777,50,civil_comments
openai_davinci,1.18,0.32,0.16,50,civil_comments
openai_text-ada-001,1.18,0.8,0.15208888888888888,50,civil_comments
openai_text-babbage-001,1.18,0.82,0.15589111111111112,50,civil_comments
openai_text-curie-001,1.18,0.8,0.2016711111111111,50,civil_comments
openai_text-davinci-002,1.18,0.76,0.2188577777777778,50,civil_comments
openai_text-davinci-003,1.18,0.78,0.23505555555555557,50,civil_comments
together_bloom,1.18,0.6,0.16364888888888887,50,civil_comments
together_glm,1.18,0.82,0.15589111111111112,50,civil_comments
together_gpt-j-6b,1.18,0.28,0.16479111111111108,50,civil_comments
together_gpt-neox-20b,1.18,0.24,0.15718666666666667,50,civil_comments
together_opt-175b,1.18,0.14,0.11338444444444445,50,civil_comments
together_opt-66b,1.18,0.22,0.15338444444444443,50,civil_comments
together_t0pp,1.18,0.38,0.07224222222222222,50,civil_comments
together_t5-11b,1.18,0.56,0.14364888888888888,50,civil_comments
together_ul2,1.18,0.34,0.1390111111111111,50,civil_comments
together_yalm,1.18,0.74,0.14068222222222224,50,civil_comments
AlephAlpha_luminous-base,0.92,0.42,0.16661555555555554,50,civil_comments
AlephAlpha_luminous-extended,0.92,0.7,0.1578688888888889,50,civil_comments
AlephAlpha_luminous-supreme,0.92,0.66,0.15026444444444445,50,civil_comments
ai21_j1-grande,0.92,0.82,0.1930777777777778,50,civil_comments
ai21_j1-grande-v2-beta,0.92,0.68,0.12927555555555556,50,civil_comments
ai21_j1-jumbo,0.92,0.36,0.14281333333333332,50,civil_comments
ai21_j1-large,0.92,0.74,0.15307777777777778,50,civil_comments
anthropic_stanford-online-all-v4-s3,0.92,0.6,0.20083555555555554,50,civil_comments
cohere_command-medium-beta,0.92,0.44,0.1952088888888889,50,civil_comments
cohere_command-xlarge-beta,0.92,0.56,0.16844,50,civil_comments
cohere_large-20220720,0.92,0.36,0.16760444444444444,50,civil_comments
cohere_medium-20220720,0.92,0.22,0.15338444444444443,50,civil_comments
cohere_medium-20221108,0.92,0.78,0.14828666666666668,50,civil_comments
cohere_small-20220720,0.92,0.8,0.15208888888888888,50,civil_comments
cohere_xlarge-20220609,0.92,0.24,0.09520888888888888,50,civil_comments
cohere_xlarge-20221108,0.92,0.68,0.1416711111111111,50,civil_comments
microsoft_TNLGv2_530B,0.92,0.54,0.18942888888888887,50,civil_comments
microsoft_TNLGv2_7B,0.92,0.7,0.21984666666666666,50,civil_comments
openai_ada,0.92,0.66,0.15026444444444445,50,civil_comments
openai_babbage,0.92,0.7,0.17026444444444444,50,civil_comments
openai_curie,0.92,0.36,0.1552088888888889,50,civil_comments
openai_davinci,0.92,0.26,0.14859333333333333,50,civil_comments
openai_text-ada-001,0.92,0.8,0.15208888888888888,50,civil_comments
openai_text-babbage-001,0.92,0.8,0.15208888888888888,50,civil_comments
openai_text-curie-001,0.92,0.68,0.17885777777777778,50,civil_comments
openai_text-davinci-002,0.92,0.74,0.21505555555555556,50,civil_comments
openai_text-davinci-003,0.92,0.7,0.23224222222222224,50,civil_comments
together_bloom,0.92,0.64,0.1836488888888889,50,civil_comments
together_glm,0.92,0.8,0.15208888888888888,50,civil_comments
together_gpt-j-6b,0.92,0.26,0.13619777777777778,50,civil_comments
together_gpt-neox-20b,0.92,0.24,0.16958222222222222,50,civil_comments
together_opt-175b,0.92,0.24,0.15718666666666667,50,civil_comments
together_opt-66b,0.92,0.2,0.16197777777777778,50,civil_comments
together_t0pp,0.92,0.3,0.05703333333333333,50,civil_comments
together_t5-11b,0.92,0.64,0.14646222222222222,50,civil_comments
together_ul2,0.92,0.42,0.1790111111111111,50,civil_comments
together_yalm,0.92,0.74,0.15307777777777778,50,civil_comments
AlephAlpha_luminous-base,0.92,0.42,0.19140666666666667,50,civil_comments
AlephAlpha_luminous-extended,0.92,0.74,0.17786888888888888,50,civil_comments
AlephAlpha_luminous-supreme,0.92,0.66,0.17505555555555558,50,civil_comments
ai21_j1-grande,0.92,0.78,0.1730777777777778,50,civil_comments
ai21_j1-grande-v2-beta,0.92,0.76,0.19406666666666667,50,civil_comments
ai21_j1-jumbo,0.92,0.4,0.2,50,civil_comments
ai21_j1-large,0.92,0.76,0.19406666666666667,50,civil_comments
anthropic_stanford-online-all-v4-s3,0.92,0.44,0.18281333333333333,50,civil_comments
cohere_command-medium-beta,0.92,0.34,0.21338444444444446,50,civil_comments
cohere_command-xlarge-beta,0.92,0.56,0.1932311111111111,50,civil_comments
cohere_large-20220720,0.92,0.32,0.19718666666666668,50,civil_comments
cohere_medium-20220720,0.92,0.24,0.19437333333333334,50,civil_comments
cohere_medium-20221108,0.92,0.76,0.14448444444444444,50,civil_comments
cohere_small-20220720,0.92,0.74,0.14068222222222224,50,civil_comments
cohere_xlarge-20220609,0.92,0.32,0.1847911111111111,50,civil_comments
cohere_xlarge-20221108,0.92,0.64,0.13406666666666667,50,civil_comments
microsoft_TNLGv2_530B,0.92,0.46,0.18661555555555556,50,civil_comments
microsoft_TNLGv2_7B,0.92,0.5,0.16942888888888888,50,civil_comments
openai_ada,0.92,0.66,0.17505555555555558,50,civil_comments
openai_babbage,0.92,0.64,0.17125333333333334,50,civil_comments
openai_curie,0.92,0.4,0.17520888888888891,50,civil_comments
openai_davinci,0.92,0.4,0.22479111111111108,50,civil_comments
openai_text-ada-001,0.92,0.74,0.14068222222222224,50,civil_comments
openai_text-babbage-001,0.92,0.76,0.14448444444444444,50,civil_comments
openai_text-curie-001,0.92,0.64,0.1836488888888889,50,civil_comments
openai_text-davinci-002,0.92,0.64,0.19604444444444447,50,civil_comments
openai_text-davinci-003,0.92,0.7,0.2446377777777778,50,civil_comments
together_bloom,0.92,0.46,0.17422,50,civil_comments
together_glm,0.92,0.76,0.14448444444444444,50,civil_comments
together_gpt-j-6b,0.92,0.3,0.19338444444444444,50,civil_comments
together_gpt-neox-20b,0.92,0.24,0.19437333333333334,50,civil_comments
together_opt-175b,0.92,0.24,0.19437333333333334,50,civil_comments
together_opt-66b,0.92,0.3,0.20578,50,civil_comments
together_t0pp,0.92,0.3,0.05703333333333333,50,civil_comments
together_t5-11b,0.92,0.56,0.15604444444444446,50,civil_comments
together_ul2,0.92,0.26,0.14859333333333333,50,civil_comments
together_yalm,0.92,0.74,0.15307777777777778,50,civil_comments
AlephAlpha_luminous-base,0.92,0.38,0.14661555555555555,50,civil_comments
AlephAlpha_luminous-extended,0.92,0.76,0.16927555555555557,50,civil_comments
AlephAlpha_luminous-supreme,0.92,0.74,0.20266,50,civil_comments
ai21_j1-grande,0.92,0.8,0.16448444444444443,50,civil_comments
ai21_j1-grande-v2-beta,0.92,0.78,0.16068222222222223,50,civil_comments
ai21_j1-jumbo,0.92,0.34,0.15140666666666666,50,civil_comments
ai21_j1-large,0.92,0.78,0.18547333333333335,50,civil_comments
anthropic_stanford-online-all-v4-s3,0.92,0.52,0.1732311111111111,50,civil_comments
cohere_command-medium-beta,0.92,0.26,0.1609888888888889,50,civil_comments
cohere_command-xlarge-beta,0.92,0.56,0.18083555555555555,50,civil_comments
cohere_large-20220720,0.92,0.34,0.1761977777777778,50,civil_comments
cohere_medium-20220720,0.92,0.22,0.15338444444444443,50,civil_comments
cohere_medium-20221108,0.92,0.8,0.15208888888888888,50,civil_comments
cohere_small-20220720,0.92,0.82,0.15589111111111112,50,civil_comments
cohere_xlarge-20220609,0.92,0.34,0.1761977777777778,50,civil_comments
cohere_xlarge-20221108,0.92,0.74,0.14068222222222224,50,civil_comments
microsoft_TNLGv2_530B,0.92,0.52,0.16083555555555556,50,civil_comments
microsoft_TNLGv2_7B,0.92,0.7,0.19505555555555557,50,civil_comments
openai_ada,0.92,0.68,0.15406666666666666,50,civil_comments
openai_babbage,0.92,0.68,0.1416711111111111,50,civil_comments
openai_curie,0.92,0.34,0.16380222222222224,50,civil_comments
openai_davinci,0.92,0.26,0.1609888888888889,50,civil_comments
openai_text-ada-001,0.92,0.82,0.15589111111111112,50,civil_comments
openai_text-babbage-001,0.92,0.82,0.15589111111111112,50,civil_comments
openai_text-curie-001,0.92,0.76,0.2064622222222222,50,civil_comments
openai_text-davinci-002,0.92,0.66,0.19984666666666664,50,civil_comments
openai_text-davinci-003,0.92,0.66,0.21224222222222225,50,civil_comments
together_bloom,0.92,0.54,0.16463777777777777,50,civil_comments
together_glm,0.92,0.82,0.15589111111111112,50,civil_comments
together_gpt-j-6b,0.92,0.24,0.15718666666666667,50,civil_comments
together_gpt-neox-20b,0.92,0.3,0.16859333333333332,50,civil_comments
together_opt-175b,0.92,0.2,0.14958222222222223,50,civil_comments
together_opt-66b,0.92,0.2,0.14958222222222223,50,civil_comments
together_t0pp,0.92,0.36,0.06844,50,civil_comments
together_t5-11b,0.92,0.62,0.17984666666666665,50,civil_comments
together_ul2,0.92,0.28,0.14,50,civil_comments
together_yalm,0.92,0.8,0.15208888888888888,50,civil_comments
AlephAlpha_luminous-base,1.08,0.4,0.1504177777777778,50,civil_comments
AlephAlpha_luminous-extended,1.08,0.7,0.14547333333333334,50,civil_comments
AlephAlpha_luminous-supreme,1.08,0.74,0.19026444444444443,50,civil_comments
ai21_j1-grande,1.08,0.76,0.15688000000000002,50,civil_comments
ai21_j1-grande-v2-beta,1.08,0.7,0.1578688888888889,50,civil_comments
ai21_j1-jumbo,1.08,0.38,0.18380222222222223,50,civil_comments
ai21_j1-large,1.08,0.78,0.21026444444444445,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.08,0.6,0.23802222222222225,50,civil_comments
cohere_command-medium-beta,1.08,0.32,0.1847911111111111,50,civil_comments
cohere_command-xlarge-beta,1.08,0.64,0.24562666666666666,50,civil_comments
cohere_large-20220720,1.08,0.38,0.2209888888888889,50,civil_comments
cohere_medium-20220720,1.08,0.3,0.20578,50,civil_comments
cohere_medium-20221108,1.08,0.7,0.13307777777777777,50,civil_comments
cohere_small-20220720,1.08,0.74,0.14068222222222224,50,civil_comments
cohere_xlarge-20220609,1.08,0.46,0.22380222222222224,50,civil_comments
cohere_xlarge-20221108,1.08,0.76,0.19406666666666667,50,civil_comments
microsoft_TNLGv2_530B,1.08,0.5,0.23140666666666668,50,civil_comments
microsoft_TNLGv2_7B,1.08,0.62,0.17984666666666665,50,civil_comments
openai_ada,1.08,0.6,0.15125333333333335,50,civil_comments
openai_babbage,1.08,0.58,0.14745111111111112,50,civil_comments
openai_curie,1.08,0.42,0.1790111111111111,50,civil_comments
openai_davinci,1.08,0.32,0.20958222222222223,50,civil_comments
openai_text-ada-001,1.08,0.72,0.13688,50,civil_comments
openai_text-babbage-001,1.08,0.74,0.14068222222222224,50,civil_comments
openai_text-curie-001,1.08,0.62,0.15505555555555556,50,civil_comments
openai_text-davinci-002,1.08,0.7,0.2446377777777778,50,civil_comments
openai_text-davinci-003,1.08,0.68,0.2656266666666667,50,civil_comments
together_bloom,1.08,0.6,0.2132311111111111,50,civil_comments
together_glm,1.08,0.74,0.14068222222222224,50,civil_comments
together_gpt-j-6b,1.08,0.32,0.20958222222222223,50,civil_comments
together_gpt-neox-20b,1.08,0.28,0.20197777777777776,50,civil_comments
together_opt-175b,1.08,0.32,0.22197777777777777,50,civil_comments
together_opt-66b,1.08,0.32,0.22197777777777777,50,civil_comments
together_t0pp,1.08,0.34,0.06463777777777778,50,civil_comments
together_t5-11b,1.08,0.54,0.18942888888888887,50,civil_comments
together_ul2,1.08,0.32,0.1847911111111111,50,civil_comments
together_yalm,1.08,0.72,0.13688,50,civil_comments
AlephAlpha_luminous-base,0.98,0.4,0.1504177777777778,50,civil_comments
AlephAlpha_luminous-extended,0.98,0.76,0.14448444444444444,50,civil_comments
AlephAlpha_luminous-supreme,0.98,0.68,0.1416711111111111,50,civil_comments
ai21_j1-grande,0.98,0.78,0.14828666666666668,50,civil_comments
ai21_j1-grande-v2-beta,0.98,0.78,0.1730777777777778,50,civil_comments
ai21_j1-jumbo,0.98,0.36,0.14281333333333332,50,civil_comments
ai21_j1-large,0.98,0.8,0.15208888888888888,50,civil_comments
anthropic_stanford-online-all-v4-s3,0.98,0.5,0.16942888888888888,50,civil_comments
cohere_command-medium-beta,0.98,0.24,0.12,50,civil_comments
cohere_command-xlarge-beta,0.98,0.52,0.12364888888888888,50,civil_comments
cohere_large-20220720,0.98,0.28,0.16479111111111108,50,civil_comments
cohere_medium-20220720,0.98,0.2,0.13718666666666668,50,civil_comments
cohere_medium-20221108,0.98,0.82,0.15589111111111112,50,civil_comments
cohere_small-20220720,0.98,0.84,0.1720888888888889,50,civil_comments
cohere_xlarge-20220609,0.98,0.3,0.14380222222222222,50,civil_comments
cohere_xlarge-20221108,0.98,0.72,0.17406666666666668,50,civil_comments
microsoft_TNLGv2_530B,0.98,0.4,0.1504177777777778,50,civil_comments
microsoft_TNLGv2_7B,0.98,0.66,0.17505555555555558,50,civil_comments
openai_ada,0.98,0.72,0.16167111111111113,50,civil_comments
openai_babbage,0.98,0.62,0.1674511111111111,50,civil_comments
openai_curie,0.98,0.4,0.13802222222222224,50,civil_comments
openai_davinci,0.98,0.26,0.14859333333333333,50,civil_comments
openai_text-ada-001,0.98,0.82,0.15589111111111112,50,civil_comments
openai_text-babbage-001,0.98,0.82,0.15589111111111112,50,civil_comments
openai_text-curie-001,0.98,0.7,0.14547333333333334,50,civil_comments
openai_text-davinci-002,0.98,0.66,0.17505555555555558,50,civil_comments
openai_text-davinci-003,0.98,0.66,0.17505555555555558,50,civil_comments
together_bloom,0.98,0.54,0.16463777777777777,50,civil_comments
together_glm,0.98,0.82,0.15589111111111112,50,civil_comments
together_gpt-j-6b,0.98,0.3,0.16859333333333332,50,civil_comments
together_gpt-neox-20b,0.98,0.16,0.10479111111111111,50,civil_comments
together_opt-175b,0.98,0.22,0.15338444444444443,50,civil_comments
together_opt-66b,0.98,0.22,0.15338444444444443,50,civil_comments
together_t0pp,0.98,0.4,0.07604444444444444,50,civil_comments
together_t5-11b,0.98,0.64,0.1588577777777778,50,civil_comments
together_ul2,0.98,0.26,0.11140666666666667,50,civil_comments
together_yalm,0.98,0.8,0.17688000000000004,50,civil_comments
AlephAlpha_luminous-base,0.94,0.48,0.16562666666666664,50,civil_comments
AlephAlpha_luminous-extended,0.94,0.72,0.13688,50,civil_comments
AlephAlpha_luminous-supreme,0.94,0.72,0.1864622222222222,50,civil_comments
ai21_j1-grande,0.94,0.74,0.14068222222222224,50,civil_comments
ai21_j1-grande-v2-beta,0.94,0.76,0.15688000000000002,50,civil_comments
ai21_j1-jumbo,0.94,0.52,0.19802222222222224,50,civil_comments
ai21_j1-large,0.94,0.66,0.12547333333333335,50,civil_comments
anthropic_stanford-online-all-v4-s3,0.94,0.46,0.17422,50,civil_comments
cohere_command-medium-beta,0.94,0.34,0.1761977777777778,50,civil_comments
cohere_command-xlarge-beta,0.94,0.68,0.21604444444444446,50,civil_comments
cohere_large-20220720,0.94,0.24,0.14479111111111112,50,civil_comments
cohere_medium-20220720,0.94,0.24,0.15718666666666667,50,civil_comments
cohere_medium-20221108,0.94,0.82,0.16828666666666667,50,civil_comments
cohere_small-20220720,0.94,0.78,0.14828666666666668,50,civil_comments
cohere_xlarge-20220609,0.94,0.26,0.12380222222222223,50,civil_comments
cohere_xlarge-20221108,0.94,0.72,0.16167111111111113,50,civil_comments
microsoft_TNLGv2_530B,0.94,0.54,0.20182444444444447,50,civil_comments
microsoft_TNLGv2_7B,0.94,0.62,0.17984666666666665,50,civil_comments
openai_ada,0.94,0.64,0.14646222222222222,50,civil_comments
openai_babbage,0.94,0.58,0.14745111111111112,50,civil_comments
openai_curie,0.94,0.42,0.16661555555555554,50,civil_comments
openai_davinci,0.94,0.34,0.1761977777777778,50,civil_comments
openai_text-ada-001,0.94,0.78,0.14828666666666668,50,civil_comments
openai_text-babbage-001,0.94,0.78,0.14828666666666668,50,civil_comments
openai_text-curie-001,0.94,0.68,0.1664622222222222,50,civil_comments
openai_text-davinci-002,0.94,0.68,0.20364888888888888,50,civil_comments
openai_text-davinci-003,0.94,0.64,0.22083555555555556,50,civil_comments
together_bloom,0.94,0.54,0.16463777777777777,50,civil_comments
together_glm,0.94,0.8,0.15208888888888888,50,civil_comments
together_gpt-j-6b,0.94,0.32,0.17239555555555555,50,civil_comments
together_gpt-neox-20b,0.94,0.26,0.1609888888888889,50,civil_comments
together_opt-175b,0.94,0.26,0.17338444444444445,50,civil_comments
together_opt-66b,0.94,0.2,0.16197777777777778,50,civil_comments
together_t0pp,0.94,0.38,0.07224222222222222,50,civil_comments
together_t5-11b,0.94,0.64,0.1588577777777778,50,civil_comments
together_ul2,0.94,0.32,0.14760444444444445,50,civil_comments
together_yalm,0.94,0.76,0.15688000000000002,50,civil_comments
AlephAlpha_luminous-base,1.2,0.32,0.12281333333333333,50,civil_comments
AlephAlpha_luminous-extended,1.2,0.78,0.1730777777777778,50,civil_comments
AlephAlpha_luminous-supreme,1.2,0.58,0.13505555555555557,50,civil_comments
ai21_j1-grande,1.2,0.8,0.16448444444444443,50,civil_comments
ai21_j1-grande-v2-beta,1.2,0.7,0.14547333333333334,50,civil_comments
ai21_j1-jumbo,1.2,0.34,0.1761977777777778,50,civil_comments
ai21_j1-large,1.2,0.72,0.14927555555555558,50,civil_comments
anthropic_stanford-online-all-v4-s3,1.2,0.4,0.1504177777777778,50,civil_comments
cohere_command-medium-beta,1.2,0.26,0.1609888888888889,50,civil_comments
cohere_command-xlarge-beta,1.2,0.52,0.2104177777777778,50,civil_comments
cohere_large-20220720,1.2,0.28,0.1771866666666667,50,civil_comments
cohere_medium-20220720,1.2,0.22,0.16577999999999998,50,civil_comments
cohere_medium-20221108,1.2,0.8,0.16448444444444443,50,civil_comments
cohere_small-20220720,1.2,0.78,0.14828666666666668,50,civil_comments
cohere_xlarge-20220609,1.2,0.34,0.1761977777777778,50,civil_comments
cohere_xlarge-20221108,1.2,0.7,0.17026444444444444,50,civil_comments
microsoft_TNLGv2_530B,1.2,0.36,0.18,50,civil_comments
microsoft_TNLGv2_7B,1.2,0.6,0.17604444444444448,50,civil_comments
openai_ada,1.2,0.74,0.14068222222222224,50,civil_comments
openai_babbage,1.2,0.64,0.14646222222222222,50,civil_comments
openai_curie,1.2,0.44,0.20760444444444445,50,civil_comments
openai_davinci,1.2,0.3,0.16859333333333332,50,civil_comments
openai_text-ada-001,1.2,0.78,0.14828666666666668,50,civil_comments
openai_text-babbage-001,1.2,0.8,0.15208888888888888,50,civil_comments
openai_text-curie-001,1.2,0.76,0.2188577777777778,50,civil_comments
openai_text-davinci-002,1.2,0.62,0.1674511111111111,50,civil_comments
openai_text-davinci-003,1.2,0.64,0.19604444444444447,50,civil_comments
together_bloom,1.2,0.54,0.18942888888888887,50,civil_comments
together_glm,1.2,0.8,0.15208888888888888,50,civil_comments
together_gpt-j-6b,1.2,0.32,0.1847911111111111,50,civil_comments
together_gpt-neox-20b,1.2,0.22,0.16577999999999998,50,civil_comments
together_opt-175b,1.2,0.18,0.14578,50,civil_comments
together_opt-66b,1.2,0.2,0.16197777777777778,50,civil_comments
together_t0pp,1.2,0.48,0.09125333333333334,50,civil_comments
together_t5-11b,1.2,0.52,0.11125333333333334,50,civil_comments
together_ul2,1.2,0.18,0.12098888888888888,50,civil_comments
together_yalm,1.2,0.86,0.2006822222222222,50,civil_comments
AlephAlpha_luminous-base,0.94,0.34,0.15140666666666666,50,civil_comments
AlephAlpha_luminous-extended,0.94,0.62,0.13026444444444446,50,civil_comments
AlephAlpha_luminous-supreme,0.94,0.64,0.1836488888888889,50,civil_comments
ai21_j1-grande,0.94,0.76,0.15688000000000002,50,civil_comments
ai21_j1-grande-v2-beta,0.94,0.72,0.13688,50,civil_comments
ai21_j1-jumbo,0.94,0.32,0.17239555555555555,50,civil_comments
